Format Version,1.23,Take Name,Take 2023-06-26 02.54.44 PM,Take Notes,,Capture Frame Rate,500.000000,Export Frame Rate,500.000000,Capture Start Time,2023-06-26 02.54.44.670 PM,Capture Start Frame,1653881,Total Frames in Take,9033,Total Exported Frames,9033,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
4663,9.326000,28.239508,-101.121742,157.483658,23.775238,266.868652,281.190796,35.226742,10.171203,286.877655
4664,9.328000,28.237387,-101.123306,157.487518,23.774319,266.867493,281.189575,35.222500,10.172004,286.878082
4665,9.330000,28.237740,-101.118912,157.479904,23.774696,266.866058,281.193970,35.229103,10.174692,286.877319
4666,9.332000,28.238268,-101.122475,157.488922,23.773991,266.868103,281.189728,35.222385,10.172021,286.877472
4667,9.334000,28.235941,-101.124977,157.488434,23.769373,266.870422,281.192688,35.227734,10.174535,286.874939
4668,9.336000,28.237829,-101.122894,157.482880,23.772438,266.866425,281.190277,35.220310,10.170519,286.878021
4669,9.338000,28.233084,-101.120064,157.484772,23.770935,266.866302,281.190430,35.228455,10.168902,286.873444
4670,9.340000,28.236593,-101.124619,157.485245,23.770733,266.865082,281.188507,35.224869,10.172861,286.877502
4671,9.342000,28.238430,-101.124252,157.488174,23.773439,266.868683,281.190613,35.225266,10.169158,286.881897
4672,9.344000,28.235788,-101.124199,157.483994,23.772873,266.869019,281.191620,35.226696,10.169663,286.877380
4673,9.346000,28.233299,-101.120544,157.485016,23.769728,266.867249,281.191010,35.224621,10.168849,286.878143
4674,9.348000,28.238182,-101.122520,157.488525,23.770603,266.866241,281.188049,35.226898,10.166583,286.873993
4675,9.350000,28.232264,-101.123856,157.487473,23.772520,266.870575,281.188812,35.223984,10.169120,286.880035
4676,9.352000,28.238888,-101.124069,157.485092,23.773911,266.867065,281.188812,35.225948,10.166348,286.875702
4677,9.354000,28.235500,-101.123955,157.483994,23.772924,266.868164,281.189972,35.228622,10.170518,286.876831
4678,9.356000,28.241905,-101.125275,157.484314,23.772652,266.867493,281.190582,35.226475,10.167590,286.875153
4679,9.358000,28.238728,-101.123871,157.483627,23.773548,266.869141,281.188049,35.227673,10.170584,286.875732
4680,9.360000,28.237110,-101.123444,157.482910,23.775909,266.867645,281.189972,35.222706,10.173646,286.870972
4681,9.362000,28.237156,-101.120361,157.482452,23.774134,266.867188,281.192719,35.229782,10.168941,286.875824
4682,9.364000,28.238415,-101.123535,157.486572,23.772240,266.864319,281.189850,35.222969,10.175741,286.876740
4683,9.366000,28.238407,-101.126213,157.486038,23.770840,266.869202,281.188629,35.226952,10.171421,286.876099
4684,9.368000,28.236610,-101.121620,157.483795,23.769978,266.862732,281.188812,35.227859,10.167659,286.877594
4685,9.370000,28.234324,-101.123428,157.483749,23.771950,266.866638,281.188080,35.224995,10.166095,286.878021
4686,9.372000,28.235224,-101.122856,157.484329,23.770674,266.868347,281.189728,35.230240,10.165833,286.876373
4687,9.374000,28.236197,-101.126007,157.486588,23.772156,266.865479,281.186981,35.224064,10.166186,286.882111
4688,9.376000,28.233858,-101.122635,157.484680,23.770428,266.866486,281.189728,35.224720,10.171910,286.878113
4689,9.378000,28.235838,-101.125015,157.483627,23.772821,266.867920,281.190186,35.222469,10.168324,286.885071
4690,9.380000,28.237303,-101.121735,157.481857,23.770466,266.868683,281.190582,35.222244,10.168562,286.879364
4691,9.382000,28.236515,-101.124611,157.487122,23.774633,266.867981,281.192047,35.226391,10.169497,286.882294
4692,9.384000,28.236134,-101.123543,157.484085,23.772844,266.869659,281.187012,35.219090,10.169607,286.877563
4693,9.386000,28.235851,-101.120468,157.485870,23.771610,266.871826,281.189758,35.227329,10.173558,286.878967
4694,9.388000,28.241953,-101.123199,157.488327,23.771702,266.871826,281.194824,35.225002,10.174762,286.875275
4695,9.390000,28.236147,-101.122398,157.483337,23.775618,266.868561,281.190369,35.226421,10.170354,286.879791
4696,9.392000,28.232555,-101.124290,157.482071,23.775160,266.868042,281.190094,35.227436,10.166834,286.875336
4697,9.394000,28.239153,-101.123558,157.482620,23.775017,266.868134,281.188995,35.228771,10.172279,286.877045
4698,9.396000,28.237890,-101.119682,157.486603,23.772522,266.869690,281.185333,35.226337,10.174279,286.876038
4699,9.398000,28.238316,-101.121964,157.488235,23.772808,266.866394,281.187622,35.230591,10.169962,286.874695
4700,9.400000,28.239660,-101.121460,157.480164,23.771019,266.867645,281.191895,35.224358,10.167572,286.880798
4701,9.402000,28.236612,-101.120201,157.484894,23.773712,266.867889,281.189178,35.228977,10.166227,286.879272
4702,9.404000,28.239609,-101.122963,157.480820,23.775311,266.866730,281.188263,35.227463,10.173985,286.875732
4703,9.406000,28.232931,-101.122620,157.481659,23.770521,266.869904,281.190369,35.224899,10.163807,286.879089
4704,9.408000,28.239799,-101.122849,157.484451,23.772898,266.865295,281.189606,35.223473,10.173068,286.881348
4705,9.410000,28.235455,-101.122154,157.485123,23.771664,266.871002,281.187012,35.225224,10.173012,286.878418
4706,9.412000,28.234659,-101.122429,157.483856,23.775454,266.866180,281.194275,35.224777,10.172834,286.877472
4707,9.414000,28.236124,-101.128502,157.485397,23.769705,266.865692,281.187408,35.226795,10.170628,286.877136
4708,9.416000,28.234190,-101.123032,157.484131,23.770699,266.865814,281.189240,35.225151,10.168108,286.882080
4709,9.418000,28.235016,-101.124573,157.482803,23.774097,266.867584,281.187408,35.218391,10.169358,286.880127
4710,9.420000,28.238375,-101.123711,157.485779,23.773806,266.867950,281.188416,35.224190,10.174452,286.874847
4711,9.422000,28.238634,-101.122375,157.485291,23.773712,266.867249,281.187622,35.223988,10.172083,286.879974
4712,9.424000,28.237856,-101.121429,157.483383,23.770983,266.870697,281.186035,35.223774,10.167515,286.881256
4713,9.426000,28.231283,-101.121094,157.491211,23.774544,266.868927,281.188995,35.227959,10.174219,286.877991
4714,9.428000,28.235546,-101.120209,157.486145,23.774878,266.868500,281.192383,35.224072,10.172180,286.879303
4715,9.430000,28.237463,-101.120544,157.484650,23.776205,266.868439,281.189789,35.228596,10.168600,286.878418
4716,9.432000,28.238321,-101.118607,157.487305,23.779324,266.872925,281.191986,35.230442,10.169094,286.875488
4717,9.434000,28.233608,-101.122604,157.486847,23.775318,266.867615,281.188721,35.224140,10.168418,286.880280
4718,9.436000,28.235296,-101.121849,157.487091,23.773615,266.867218,281.189880,35.228996,10.171562,286.875122
4719,9.438000,28.237219,-101.117844,157.487579,23.772736,266.870209,281.191589,35.229797,10.174720,286.876038
4720,9.440000,28.239380,-101.120003,157.486557,23.776379,266.867432,281.188049,35.218548,10.173346,286.880798
4721,9.442000,28.238165,-101.121208,157.485413,23.772379,266.869659,281.191650,35.224064,10.173578,286.878021
4722,9.444000,28.236990,-101.122742,157.484467,23.770626,266.868378,281.192139,35.224812,10.169496,286.876770
4723,9.446000,28.234873,-101.124100,157.486481,23.774809,266.864929,281.189270,35.223358,10.174753,286.874329
4724,9.448000,28.239607,-101.125626,157.485168,23.774570,266.867615,281.194183,35.220203,10.171762,286.875427
4725,9.450000,28.232996,-101.121834,157.486908,23.771498,266.868591,281.188660,35.222061,10.170303,286.880096
4726,9.452000,28.233482,-101.122322,157.482452,23.771193,266.868713,281.188080,35.223576,10.170265,286.878113
4727,9.454000,28.233828,-101.121483,157.484238,23.773794,266.866577,281.191284,35.227520,10.171184,286.876831
4728,9.456000,28.236551,-101.119904,157.486282,23.771423,266.869629,281.191986,35.224472,10.171398,286.877411
4729,9.458000,28.235102,-101.121109,157.486694,23.772987,266.867188,281.187775,35.224483,10.170039,286.880707
4730,9.460000,28.234474,-101.122116,157.485718,23.774937,266.868561,281.191956,35.222412,10.168745,286.880493
4731,9.462000,28.240360,-101.121841,157.483810,23.769800,266.871674,281.191437,35.225155,10.174534,286.878571
4732,9.464000,28.234720,-101.122940,157.486145,23.772980,266.866455,281.190613,35.224155,10.169624,286.876801
4733,9.466000,28.240532,-101.123337,157.483719,23.774298,266.866821,281.192657,35.223961,10.171360,286.880554
4734,9.468000,28.238636,-101.123444,157.480270,23.770937,266.866577,281.190369,35.223637,10.169787,286.880188
4735,9.470000,28.237738,-101.121437,157.480255,23.774368,266.865967,281.188263,35.223015,10.171728,286.875702
4736,9.472000,28.235460,-101.126022,157.484467,23.771362,266.866486,281.187286,35.225880,10.172150,286.877228
4737,9.474000,28.237213,-101.123566,157.483887,23.774847,266.864044,281.186829,35.229286,10.166263,286.875244
4738,9.476000,28.240355,-101.121490,157.483414,23.772848,266.866699,281.188324,35.224998,10.169437,286.873138
4739,9.478000,28.235237,-101.121498,157.484039,23.775408,266.866760,281.188263,35.226826,10.175192,286.872162
4740,9.480000,28.235554,-101.123177,157.485168,23.771221,266.868134,281.188995,35.227577,10.172850,286.877350
4741,9.482000,28.234884,-101.123787,157.482132,23.770750,266.864929,281.191010,35.229042,10.169968,286.874329
4742,9.484000,28.233265,-101.122932,157.484344,23.769110,266.866821,281.189789,35.223526,10.176861,286.870880
4743,9.486000,28.234808,-101.124382,157.484344,23.771502,266.870331,281.191467,35.227608,10.176183,286.875793
4744,9.488000,28.236191,-101.126366,157.482971,23.769304,266.867310,281.187286,35.220512,10.178601,286.877319
4745,9.490000,28.235926,-101.122452,157.484467,23.769226,266.864868,281.189575,35.221668,10.173200,286.876984
4746,9.492000,28.235918,-101.126732,157.481613,23.771961,266.866943,281.188324,35.225441,10.174793,286.878418
4747,9.494000,28.236774,-101.124619,157.485367,23.770060,266.866486,281.187653,35.227058,10.169789,286.877808
4748,9.496000,28.236229,-101.122665,157.485992,23.774014,266.864868,281.187469,35.228954,10.172512,286.874237
4749,9.498000,28.240015,-101.122467,157.485428,23.770702,266.867615,281.192413,35.225132,10.168378,286.878754
4750,9.500000,28.238625,-101.121323,157.487076,23.773645,266.868378,281.190826,35.221508,10.175177,286.878693
4751,9.502000,28.242617,-101.120514,157.485886,23.771961,266.867737,281.189697,35.222221,10.175330,286.881226
4752,9.504000,28.236061,-101.122208,157.485443,23.770466,266.869598,281.192566,35.223652,10.170584,286.878662
4753,9.506000,28.236547,-101.120613,157.485489,23.771641,266.867950,281.187439,35.223534,10.170893,286.880280
4754,9.508000,28.235720,-101.121498,157.485535,23.772146,266.867523,281.190002,35.229454,10.170267,286.878174
4755,9.510000,28.238344,-101.121872,157.483414,23.772413,266.869141,281.192871,35.216118,10.173461,286.878723
4756,9.512000,28.237309,-101.119797,157.480927,23.773592,266.868378,281.189789,35.225571,10.166780,286.879150
4757,9.514000,28.237793,-101.125557,157.482681,23.773582,266.864044,281.188080,35.219349,10.173973,286.877899
4758,9.516000,28.235126,-101.125931,157.483521,23.773962,266.867889,281.188324,35.222805,10.171264,286.876831
4759,9.518000,28.235870,-101.121346,157.485703,23.768984,266.866547,281.191681,35.226276,10.169320,286.880341
4760,9.520000,28.233141,-101.122871,157.486389,23.769819,266.867676,281.187714,35.223022,10.171689,286.877716
4761,9.522000,28.231325,-101.122932,157.487213,23.770460,266.863861,281.188782,35.225677,10.170777,286.876251
4762,9.524000,28.239090,-101.126854,157.484344,23.771444,266.866943,281.190582,35.220619,10.174896,286.880341
4763,9.526000,28.237249,-101.121574,157.480484,23.770817,266.864471,281.187592,35.224056,10.169667,286.881592
4764,9.528000,28.228607,-101.125702,157.487885,23.769053,266.865051,281.189514,35.218437,10.172279,286.878021
4765,9.530000,28.236563,-101.121834,157.481628,23.772467,266.866821,281.188110,35.217030,10.172619,286.875366
4766,9.532000,28.236372,-101.121368,157.487213,23.769941,266.865326,281.192139,35.226562,10.172728,286.880280
4767,9.534000,28.234529,-101.121819,157.486084,23.773336,266.868958,281.193298,35.225693,10.175384,286.876099
4768,9.536000,28.239073,-101.121376,157.483185,23.773846,266.865295,281.186646,35.220398,10.174781,286.877869
4769,9.538000,28.235600,-101.120636,157.484970,23.772781,266.869293,281.192841,35.223206,10.172173,286.883026
4770,9.540000,28.233568,-101.124290,157.482925,23.773817,266.867798,281.190277,35.225594,10.174443,286.879181
4771,9.542000,28.235298,-101.119255,157.487717,23.770996,266.867493,281.188904,35.227364,10.169874,286.877960
4772,9.544000,28.238897,-101.125450,157.485870,23.776402,266.867432,281.192047,35.224182,10.169181,286.879303
4773,9.546000,28.236912,-101.123627,157.482513,23.772768,266.868378,281.189941,35.228859,10.172308,286.876465
4774,9.548000,28.235479,-101.122322,157.485687,23.773586,266.866302,281.190491,35.225597,10.171958,286.878448
4775,9.550000,28.237137,-101.123215,157.485352,23.772358,266.867828,281.189728,35.225536,10.169007,286.879852
4776,9.552000,28.236296,-101.120766,157.480972,23.772717,266.869293,281.189178,35.225147,10.173418,286.881134
4777,9.554000,28.233715,-101.119087,157.488281,23.770905,266.865906,281.187592,35.219254,10.176250,286.881439
4778,9.556000,28.232853,-101.122841,157.486511,23.770720,266.865723,281.187439,35.218052,10.172338,286.878845
4779,9.558000,28.237474,-101.125122,157.485611,23.771942,266.867645,281.188446,35.224995,10.171688,286.875366
4780,9.560000,28.235348,-101.121109,157.483536,23.773180,266.864746,281.193085,35.221104,10.172566,286.879303
4781,9.562000,28.233728,-101.126701,157.485870,23.772678,266.864319,281.189819,35.218639,10.180406,286.880768
4782,9.564000,28.236076,-101.124008,157.481964,23.771826,266.864380,281.190063,35.223000,10.172556,286.876892
4783,9.566000,28.234776,-101.119911,157.483871,23.770767,266.867188,281.191040,35.222652,10.171340,286.880127
4784,9.568000,28.234024,-101.123451,157.486435,23.773352,266.868286,281.191376,35.227444,10.171553,286.881989
4785,9.570000,28.236586,-101.123138,157.487137,23.771101,266.869354,281.188904,35.222050,10.172780,286.880005
4786,9.572000,28.236483,-101.124283,157.482803,23.772594,266.865631,281.192566,35.225021,10.173343,286.878693
4787,9.574000,28.235331,-101.121849,157.483154,23.770321,266.868073,281.190338,35.224663,10.171284,286.876068
4788,9.576000,28.232647,-101.125069,157.485275,23.772406,266.869141,281.192261,35.221107,10.171350,286.875336
4789,9.578000,28.234386,-101.123802,157.484024,23.772839,266.866486,281.191315,35.223591,10.170226,286.883667
4790,9.580000,28.236734,-101.125252,157.483810,23.772427,266.866058,281.189148,35.223209,10.166937,286.881775
4791,9.582000,28.238958,-101.124870,157.485367,23.773903,266.867676,281.190002,35.225662,10.169691,286.879944
4792,9.584000,28.238733,-101.120369,157.480774,23.770983,266.864014,281.187988,35.226730,10.171314,286.883667
4793,9.586000,28.237387,-101.122597,157.486908,23.772757,266.864075,281.190582,35.224808,10.174136,286.879395
4794,9.588000,28.239738,-101.120522,157.488693,23.770226,266.867615,281.186646,35.225933,10.169356,286.881531
4795,9.590000,28.239700,-101.125885,157.487213,23.773060,266.866516,281.190674,35.220654,10.169856,286.882935
4796,9.592000,28.235237,-101.126190,157.482605,23.768417,266.867157,281.190582,35.227848,10.175596,286.877441
4797,9.594000,28.235056,-101.123199,157.479279,23.770834,266.866272,281.191162,35.223049,10.170322,286.879333
4798,9.596000,28.236732,-101.126633,157.483551,23.771685,266.865265,281.192291,35.225567,10.174158,286.876343
4799,9.598000,28.238066,-101.125557,157.486038,23.771465,266.865723,281.189606,35.223969,10.170376,286.878723
4800,9.600000,28.231524,-101.122452,157.485260,23.768641,266.863708,281.189362,35.216812,10.172441,286.877380
4801,9.602000,28.232161,-101.124916,157.486755,23.771456,266.865509,281.192780,35.224785,10.175826,286.876923
4802,9.604000,28.235071,-101.122108,157.484070,23.769184,266.864227,281.188324,35.225910,10.176837,286.879883
4803,9.606000,28.235952,-101.123711,157.486023,23.772169,266.866699,281.186066,35.222057,10.174310,286.884521
4804,9.608000,28.235476,-101.123489,157.481964,23.771624,266.864685,281.190491,35.223198,10.171484,286.881348
4805,9.610000,28.237009,-101.122955,157.484787,23.771236,266.866577,281.192047,35.225819,10.172398,286.879578
4806,9.612000,28.233007,-101.123146,157.484299,23.772999,266.865479,281.185791,35.219368,10.176639,286.881439
4807,9.614000,28.236559,-101.125435,157.485382,23.776758,266.866547,281.188812,35.220520,10.173587,286.875763
4808,9.616000,28.236219,-101.122826,157.484344,23.773825,266.866455,281.190918,35.221416,10.174294,286.874176
4809,9.618000,28.238033,-101.118980,157.484848,23.774345,266.866241,281.188721,35.227413,10.173565,286.879395
4810,9.620000,28.235405,-101.124039,157.480621,23.773239,266.865082,281.193970,35.223904,10.173234,286.879181
4811,9.622000,28.233294,-101.124779,157.483414,23.772877,266.868866,281.192688,35.226315,10.171474,286.879089
4812,9.624000,28.236843,-101.123199,157.480759,23.775059,266.866638,281.190826,35.225441,10.175961,286.872742
4813,9.626000,28.234529,-101.122574,157.482651,23.771587,266.865540,281.189484,35.223698,10.172539,286.876251
4814,9.628000,28.231432,-101.124413,157.484055,23.771904,266.865631,281.189941,35.225914,10.169049,286.877441
4815,9.630000,28.232449,-101.124573,157.484375,23.769394,266.870087,281.192627,35.221489,10.171849,286.884369
4816,9.632000,28.232637,-101.121742,157.482941,23.773916,266.864807,281.190521,35.227188,10.172260,286.874512
4817,9.634000,28.234478,-101.122391,157.482361,23.770683,266.867828,281.186462,35.221817,10.173659,286.878296
4818,9.636000,28.236204,-101.123024,157.478821,23.771204,266.864166,281.189301,35.223057,10.167891,286.880157
4819,9.638000,28.235575,-101.124496,157.484741,23.769613,266.866882,281.190765,35.225117,10.174165,286.874847
4820,9.640000,28.234373,-101.119690,157.482300,23.772579,266.865356,281.188110,35.221581,10.175049,286.880585
4821,9.642000,28.232796,-101.123199,157.484604,23.776451,266.865082,281.189606,35.225395,10.175708,286.875244
4822,9.644000,28.232700,-101.123062,157.482544,23.776825,266.865601,281.194702,35.227551,10.171210,286.874969
4823,9.646000,28.235451,-101.120827,157.484955,23.770195,266.869751,281.188873,35.214981,10.175102,286.876434
4824,9.648000,28.233728,-101.123177,157.483902,23.773752,266.867950,281.192139,35.223160,10.177171,286.878540
4825,9.650000,28.236120,-101.123611,157.480484,23.773705,266.869354,281.192047,35.224388,10.174374,286.876312
4826,9.652000,28.230616,-101.122604,157.482620,23.771208,266.866791,281.190430,35.226414,10.176852,286.875488
4827,9.654000,28.235346,-101.122025,157.484207,23.773388,266.864868,281.192505,35.224491,10.175514,286.875122
4828,9.656000,28.238487,-101.121422,157.483414,23.769690,266.866028,281.188873,35.221806,10.174685,286.877228
4829,9.658000,28.237001,-101.119072,157.482056,23.773186,266.864624,281.191193,35.226612,10.171385,286.883636
4830,9.660000,28.235617,-101.121758,157.484238,23.773378,266.865753,281.190521,35.226295,10.170137,286.878021
4831,9.662000,28.236567,-101.122284,157.487183,23.770353,266.868652,281.190674,35.218960,10.173428,286.882202
4832,9.664000,28.239803,-101.125504,157.487823,23.772749,266.868500,281.192230,35.226131,10.172713,286.883209
4833,9.666000,28.231943,-101.126350,157.487442,23.772936,266.864014,281.196716,35.221180,10.176950,286.878052
4834,9.668000,28.235937,-101.121201,157.482513,23.769777,266.865265,281.186096,35.222050,10.173423,286.878601
4835,9.670000,28.237152,-101.124123,157.484528,23.772127,266.863556,281.190125,35.223087,10.175056,286.878754
4836,9.672000,28.234737,-101.121071,157.485672,23.770185,266.866058,281.188232,35.219627,10.174750,286.880646
4837,9.674000,28.232277,-101.118958,157.483139,23.771366,266.867310,281.190125,35.220200,10.170160,286.882233
4838,9.676000,28.238340,-101.122131,157.485596,23.769232,266.866516,281.191895,35.221619,10.174438,286.883606
4839,9.678000,28.236031,-101.122070,157.486328,23.771046,266.867065,281.190002,35.220436,10.175042,286.881470
4840,9.680000,28.237473,-101.120270,157.483887,23.773546,266.866028,281.190460,35.227634,10.175226,286.878143
4841,9.682000,28.237425,-101.119835,157.482788,23.771378,266.866394,281.192261,35.225605,10.173269,286.885101
4842,9.684000,28.233002,-101.122589,157.484299,23.772560,266.867950,281.196777,35.227470,10.173355,286.879608
4843,9.686000,28.235388,-101.121620,157.488541,23.773933,266.868347,281.189178,35.227779,10.169280,286.878204
4844,9.688000,28.233576,-101.120621,157.484924,23.774271,266.867676,281.192596,35.224091,10.170878,286.874420
4845,9.690000,28.237774,-101.124626,157.483017,23.775085,266.866394,281.190979,35.227180,10.176927,286.880096
4846,9.692000,28.232330,-101.120911,157.483841,23.772644,266.868195,281.190765,35.226261,10.173678,286.875732
4847,9.694000,28.233456,-101.121765,157.484543,23.771578,266.868988,281.186646,35.222424,10.176815,286.877869
4848,9.696000,28.237402,-101.120354,157.484802,23.772758,266.868805,281.192474,35.227020,10.170176,286.876251
4849,9.698000,28.232439,-101.122948,157.483490,23.771402,266.871033,281.190643,35.222488,10.171364,286.877838
4850,9.700000,28.233372,-101.122009,157.486984,23.773687,266.867859,281.191223,35.223003,10.179011,286.878815
4851,9.702000,28.236746,-101.122673,157.487976,23.773937,266.864563,281.190918,35.226608,10.170846,286.878754
4852,9.704000,28.236362,-101.121574,157.488266,23.771288,266.865143,281.192535,35.222069,10.172895,286.876221
4853,9.706000,28.231766,-101.120193,157.486969,23.769156,266.866791,281.187500,35.224655,10.173618,286.880524
4854,9.708000,28.235983,-101.119164,157.481628,23.768776,266.868011,281.191376,35.221180,10.175204,286.880096
4855,9.710000,28.237246,-101.117851,157.482727,23.775423,266.867462,281.195160,35.221439,10.172979,286.885010
4856,9.712000,28.233299,-101.121735,157.483002,23.773458,266.867126,281.188812,35.217915,10.170851,286.878601
4857,9.714000,28.231022,-101.124916,157.484589,23.773708,266.866364,281.192047,35.219875,10.177628,286.876282
4858,9.716000,28.232546,-101.124596,157.483032,23.773066,266.867462,281.186920,35.220398,10.179100,286.871307
4859,9.718000,28.233862,-101.121780,157.488510,23.770622,266.866089,281.192719,35.220215,10.175756,286.877686
4860,9.720000,28.230371,-101.123886,157.486664,23.769686,266.864838,281.190735,35.227936,10.172893,286.878296
4861,9.722000,28.233267,-101.124733,157.488510,23.773743,266.868530,281.189545,35.223080,10.171706,286.879425
4862,9.724000,28.235107,-101.122795,157.482285,23.771076,266.864807,281.190247,35.226810,10.173303,286.877533
4863,9.726000,28.233604,-101.122185,157.485397,23.773657,266.865784,281.189453,35.224174,10.172260,286.878357
4864,9.728000,28.237757,-101.122559,157.485321,23.771887,266.868042,281.190948,35.226238,10.173976,286.877136
4865,9.730000,28.236244,-101.122948,157.482910,23.774569,266.865753,281.188446,35.226803,10.170180,286.883026
4866,9.732000,28.232655,-101.124817,157.488007,23.772720,266.864014,281.188629,35.225258,10.169737,286.880829
4867,9.734000,28.236340,-101.121445,157.483444,23.769464,266.866516,281.193237,35.227139,10.171393,286.879059
4868,9.736000,28.232876,-101.123192,157.485107,23.773869,266.865356,281.190002,35.222450,10.174175,286.877075
4869,9.738000,28.240538,-101.121719,157.483627,23.772392,266.866852,281.186340,35.223087,10.180131,286.880951
4870,9.740000,28.234135,-101.121368,157.480820,23.771538,266.866028,281.189392,35.219234,10.175171,286.877441
4871,9.742000,28.233400,-101.123154,157.484085,23.772610,266.866150,281.194397,35.220379,10.171695,286.876282
4872,9.744000,28.234596,-101.120674,157.483139,23.770006,266.866028,281.189026,35.222660,10.169776,286.882294
4873,9.746000,28.231413,-101.121506,157.482910,23.772827,266.868744,281.194153,35.223766,10.169477,286.881134
4874,9.748000,28.236708,-101.125015,157.484558,23.771393,266.869293,281.194489,35.223042,10.175466,286.880249
4875,9.750000,28.239988,-101.123047,157.480209,23.770395,266.864136,281.192474,35.221325,10.172017,286.879669
4876,9.752000,28.236187,-101.123573,157.483246,23.771452,266.866516,281.190674,35.229038,10.170506,286.877014
4877,9.754000,28.236244,-101.123322,157.484879,23.772469,266.865387,281.191620,35.224983,10.176388,286.876282
4878,9.756000,28.238108,-101.124626,157.486008,23.772337,266.864899,281.194214,35.222984,10.171583,286.874176
4879,9.758000,28.236694,-101.121933,157.486328,23.772772,266.866302,281.190033,35.223396,10.171079,286.878082
4880,9.760000,28.233335,-101.122040,157.483017,23.774982,266.866028,281.191711,35.223717,10.173706,286.874969
4881,9.762000,28.236292,-101.120895,157.483978,23.772196,266.868896,281.189209,35.224796,10.174742,286.877380
4882,9.764000,28.233717,-101.119537,157.481262,23.769777,266.867737,281.189301,35.226948,10.171539,286.879883
4883,9.766000,28.234640,-101.120316,157.485657,23.772346,266.869263,281.189850,35.227661,10.168136,286.875092
4884,9.768000,28.235186,-101.119522,157.486420,23.773758,266.866669,281.189697,35.224281,10.177096,286.880829
4885,9.770000,28.235741,-101.122437,157.485611,23.772556,266.866699,281.187836,35.227333,10.174446,286.878387
4886,9.772000,28.235397,-101.124405,157.487473,23.774008,266.867828,281.195709,35.223644,10.175430,286.877411
4887,9.774000,28.234177,-101.124725,157.487457,23.770622,266.866791,281.190582,35.223915,10.174788,286.884888
4888,9.776000,28.233856,-101.120743,157.486343,23.770987,266.867798,281.187836,35.224442,10.175223,286.876526
4889,9.778000,28.235331,-101.122047,157.487396,23.769873,266.866486,281.192139,35.221493,10.171743,286.882385
4890,9.780000,28.233234,-101.121773,157.485855,23.772869,266.868774,281.191284,35.222851,10.176361,286.880005
4891,9.782000,28.235403,-101.121933,157.482941,23.772413,266.869995,281.193726,35.218086,10.176330,286.878693
4892,9.784000,28.231581,-101.122391,157.486832,23.770632,266.867279,281.190216,35.217735,10.177733,286.882355
4893,9.786000,28.236231,-101.120827,157.480713,23.771122,266.865845,281.193787,35.222233,10.173550,286.879974
4894,9.788000,28.233677,-101.117828,157.488617,23.770353,266.866028,281.190948,35.214962,10.179729,286.881042
4895,9.790000,28.231483,-101.121201,157.487000,23.771946,266.867157,281.188721,35.222633,10.181817,286.878510
4896,9.792000,28.230608,-101.121399,157.487411,23.771666,266.869263,281.189697,35.221355,10.175028,286.884125
4897,9.794000,28.231644,-101.121925,157.487076,23.773344,266.869446,281.190918,35.227032,10.171223,286.880066
4898,9.796000,28.236883,-101.119911,157.486298,23.771830,266.868103,281.190765,35.222496,10.171941,286.882965
4899,9.798000,28.234793,-101.120148,157.484909,23.773849,266.867523,281.188751,35.224270,10.172132,286.882874
4900,9.800000,28.236898,-101.120766,157.482590,23.771269,266.868195,281.190826,35.223995,10.176531,286.877625
4901,9.802000,28.238810,-101.121521,157.488312,23.772085,266.868958,281.194550,35.226974,10.174349,286.877686
4902,9.804000,28.237684,-101.122971,157.483673,23.774853,266.864410,281.191315,35.221935,10.177139,286.877655
4903,9.806000,28.239870,-101.122643,157.482651,23.772232,266.867706,281.188934,35.223263,10.177353,286.877106
4904,9.808000,28.235441,-101.120941,157.487381,23.772261,266.867493,281.189514,35.222668,10.176783,286.879028
4905,9.810000,28.234543,-101.122375,157.488861,23.771837,266.868500,281.194611,35.221546,10.176455,286.878387
4906,9.812000,28.235075,-101.118187,157.482773,23.771946,266.868561,281.188965,35.224518,10.174490,286.880463
4907,9.814000,28.236639,-101.122467,157.484009,23.773016,266.864777,281.187103,35.224613,10.170509,286.877106
4908,9.816000,28.236311,-101.123581,157.484787,23.773836,266.862610,281.192993,35.218349,10.173963,286.883514
4909,9.818000,28.234079,-101.121902,157.483734,23.772848,266.865692,281.188232,35.219910,10.176751,286.877991
4910,9.820000,28.233393,-101.122086,157.484421,23.774508,266.867889,281.191956,35.222843,10.172149,286.879211
4911,9.822000,28.234287,-101.122086,157.489487,23.774445,266.867676,281.188080,35.226593,10.173760,286.874420
4912,9.824000,28.230770,-101.120003,157.487213,23.770878,266.868011,281.189026,35.226139,10.173568,286.877045
4913,9.826000,28.236341,-101.124886,157.487427,23.771717,266.869720,281.192749,35.224319,10.174788,286.876068
4914,9.828000,28.233074,-101.120903,157.485397,23.772118,266.867706,281.196655,35.219574,10.172269,286.877686
4915,9.830000,28.232681,-101.122330,157.488022,23.772089,266.868500,281.193176,35.225307,10.175432,286.876068
4916,9.832000,28.235649,-101.124878,157.485016,23.770891,266.868988,281.191956,35.224892,10.174459,286.880066
4917,9.834000,28.241545,-101.120735,157.480164,23.772310,266.865692,281.190765,35.222202,10.179452,286.876801
